epoch,Training_Loss,Valid_Loss,accuracy
43,2.3251537934822193,0.4098934285780963,0.0
44,2.239716592518722,0.27773596258724437,0.0
45,2.228585849790012,0.3042901263517492,0.0
46,2.305277422947042,0.29322540058809166,0.0
47,2.25136655174634,0.24171080308801987,0.5
48,2.200630604344256,0.23230119312510772,0.25
49,2.200876869699534,0.2722693611593807,0.0
50,2.198021821677685,0.3423178055707146,0.25
51,2.208872353329378,0.2588091738083783,0.0
52,2.1641313963953186,0.31029684403363395,0.25
53,2.1520225651123943,0.2481847089879653,0.0
54,2.1674335300922394,0.3030662256128648,0.25
55,2.1623105222688004,0.3180481405819164,0.25
56,2.117214485126383,0.2501254642710966,0.0
57,2.0866218866670834,0.2765556503744686,0.0
58,2.0861597657203674,0.2724485958323759,0.25
59,2.0564226858756123,0.27375294180477366,0.5
60,2.0360983404166557,0.21907229984507842,0.25
61,2.021089834325454,0.2993590972002815,0.25
62,2.0274305418133736,0.3095373265883502,0.5
63,2.030181219910874,0.26198193606208353,0.0
64,2.038662590962999,0.3558509490069221,0.5
65,2.0821600089616634,0.39349906584795785,0.0
66,2.0068775573197533,0.29726336984073415,0.25
67,1.982721097767353,0.2720530173357795,0.75
68,2.0271130109972813,0.2056743397432215,0.5
69,2.016647146028631,0.326293805066277,0.75
70,2.002035285839263,0.25383393904742074,0.0
71,2.055552883840659,0.1614514378940358,0.5
72,2.00160692478804,0.16349966385785272,0.25
73,1.9896705597639084,0.198137690039242,0.5
74,1.946653573828585,0.2976256538839901,0.5
75,1.9096114330870264,0.336822790258071,0.0
76,1.8915501574383062,0.2605075275196749,0.75
77,1.8905926123261452,0.18397348067339728,0.75
78,1.896741176791051,0.31630931181066174,0.25
79,1.9728306119932848,0.24016335431267233,0.25
80,2.013540317687918,0.2853080525117762,0.75
81,1.9321488873923527,0.3447694497949937,0.5
82,1.887873869827565,0.2376086291144876,0.5
83,1.8656505041700953,0.21558697083417108,0.0
84,1.8478464758133186,0.19917906031889074,0.25
85,1.828104413826676,0.2690167707555434,0.25
86,1.8324976041913033,0.18564414978027344,0.5
87,1.8837455776246155,0.2138514518737793,1.0
88,1.9001984585295706,0.1915127529817469,0.75
89,1.8280969836256082,0.3738834998186897,0.25
90,1.7754046331871958,0.2786108185263241,0.25
91,1.7862735789488344,0.31789356119492473,0.5
92,1.7805243043557686,0.19455385208129883,0.25
93,1.7999027474399876,0.2954125684850356,0.0
94,1.8261702048647053,0.2184912176693187,0.25
95,1.8926562660318964,0.42198775796329274,0.5
96,1.882163206663202,0.19477611429551067,0.25
97,1.8779615428956116,0.19148698975058162,0.0
98,1.9363568368203499,0.2499235938577091,0.25
99,1.9098614344702047,0.3042580941144158,0.25
100,1.808343364911921,0.2274483933168299,0.0
101,1.7781090469044798,0.22217927259557388,0.5
102,1.8141844399711664,0.24869139054242304,0.0
103,1.838630482335301,0.4023468634661506,0.5
104,1.7718721678590073,0.13294276069192326,0.25
105,1.8099921247100128,0.25185225991641774,0.0
106,1.7473497975836783,0.2845555754268871,0.25
107,1.6992160194717787,0.21198365267585306,0.5
108,1.7068203334860943,0.34688607384176817,0.75
109,1.7316724447643055,0.17080283164978027,0.25
110,1.8010373779517763,0.24210094003116384,0.25
111,1.8797337493914015,0.23566083347096162,1.0
112,1.8415571963962387,0.2598026780521168,0.25
113,1.6918665398569668,0.19178220804999857,0.0
114,1.6836067208034151,0.3162847687216366,0.25
115,1.6983483731746674,0.15941587616415584,0.5
116,1.6519836862297619,0.3218603975632611,0.25
117,1.686688975595376,0.1358641456155216,0.25
118,1.6653620736563908,0.2356994853300207,0.25
119,1.6456749464439995,0.13821537354413202,0.25
120,1.6523682341417845,0.3277449888341567,0.5
121,1.6897715352037375,0.28060054779052734,0.5
122,1.6887729246826733,0.17926973455092488,0.25
123,1.7016497953411411,0.33651480955236096,1.0
124,1.6949010909918476,0.1049189006581026,0.25
125,1.6555576203938793,0.1796120475320255,0.0
126,1.6502881777637146,0.18864154815673828,0.25
127,1.6504553367986399,0.21907847067889044,0.25
128,1.6676878105191624,0.1595928528729607,0.25
129,1.6254847509896053,0.3549480157739976,0.5
130,1.6027884980773224,0.170198496650247,0.5
131,1.6068960382219624,0.09022505844340604,0.75
132,1.5571000808302093,0.1497615084928625,0.5
133,1.5434290282428265,0.24767513836131377,0.75
134,1.5585260058150572,0.21357926200417912,0.25
135,1.535218426848159,0.2322726670433493,0.0
136,1.5212832833914196,0.23813424390905044,0.75
137,1.5402358722160845,0.14307313806870403,0.75
138,1.5259928666055202,0.29544395558974323,0.5
139,1.5014607539290892,0.22749682033763213,0.5
140,1.526201221763211,0.34270547418033376,0.5
141,1.558510703856454,0.19362514159258673,0.25
142,1.5723688663805233,0.15784450138316436,0.5
143,1.5790668029118986,0.19336410129771514,0.25
144,1.5217526355648743,0.2598142623901367,0.25
145,1.5097480804166372,0.1900487787583295,0.25
146,1.5054432412280756,0.1774464214549345,0.25
147,1.5034362145644777,0.12660788087283864,0.25
148,1.4972162606085049,0.2482438928940717,0.5
149,1.482620359343641,0.2712068277246812,0.75
150,1.453689152155729,0.2790013762081371,0.25
151,1.4956739874666227,0.20263359125922709,0.25
152,1.5088436941013617,0.1562026388504926,0.5
153,1.497837189694538,0.2654121342827292,0.5
154,1.5263334576259642,0.1618961306179271,0.5
155,1.5465901206959696,0.2350583777708166,0.5
156,1.4936540047912037,0.1868905740625718,0.25
157,1.5744114291361149,0.2550212635713465,0.5
158,1.6222815705353724,0.29371362573960247,0.75
159,1.5709522258052055,0.3300322364358341,0.0
160,1.5252793350202196,0.34502270642448873,0.5
161,1.520358236725716,0.336092051337747,1.0
162,1.4839342975002878,0.3457190008724437,0.25
163,1.4588030032156145,0.17131797005148494,1.0
164,1.4413869319593204,0.14634252997005687,0.5
165,1.433840205125949,0.28512059941011314,0.25
166,1.4607862059903496,0.13632712644689224,1.0
167,1.489505621002001,0.132906016181497,0.75
168,1.5039080103092335,0.13683700561523438,0.75
169,1.5818273014224626,0.08463907241821289,1.0
170,1.4721732724129277,0.18261281181784236,0.5
171,1.4009635831941576,0.18463634042178884,0.25
172,1.4315587729215622,0.2392276315128102,0.75
173,1.4406825054217787,0.36582273595473347,0.25
174,1.4992451398249935,0.2293836509480196,0.5
175,1.4016966462573583,0.08281573127297794,0.75
176,1.5176911159035038,0.3036666196935317,0.75
177,1.474722403813811,0.24651605942670038,0.25
178,1.4777761503834934,0.3285080124350155,0.5
179,1.4697461113991106,0.19397477542652802,0.5
180,1.4401626254924957,0.11241818876827464,0.75
181,1.4709091141600819,0.1960323417887968,0.25
182,1.4520240564118414,0.22727360444910386,0.25
183,1.6029652052504175,0.2822524800020106,0.5
184,1.3933350648730993,0.137390837949865,0.25
185,1.5803664474583723,0.235092653947718,0.5
186,1.5544089248732609,0.19231677055358887,0.5
187,1.561522272086757,0.20218783266404095,0.5
188,1.60059030726552,0.25978295943316293,0.75
189,1.4698031459222822,0.3004114487591912,0.75
190,1.3854846794377356,0.27411023308249083,0.5
191,1.3727568351828001,0.2428582415861242,0.5
192,1.3954218673684142,0.14426698404199936,0.75
193,1.3747293128467657,0.13387048945707433,0.25
194,1.3715246896642972,0.1293154464048498,0.0
195,1.3945888606831431,0.2825013889985926,0.75
196,1.3898661708568825,0.2669755430782543,0.5
197,1.3742454502293293,0.14491039163926067,0.75
198,1.3318811447962242,0.24706013062421014,0.25
199,1.290657536510159,0.18902994604671702,0.0
200,1.2863105651100768,0.15843488188350902,0.75
